ticker,buy,open,high,low,p_close,p_open,p_high,p_low,ibov_open,ibov_current,ibov_high,ibov_low,ibov_p_open,ibov_p_close,ibov_p_high,ibov_p_low,sell,take_profit,stop_loss,volume,avg_volume,bands_base,bands_lower,bands_upper,ma_4,ma_9,ma_21,ma_200,sma_4,sma_9,sma_21,sma_200,rsi_2,rsi_14,buy_date,sell_date,buy_day_of_week,profit
BBDC4,29.510000,29.510000,29.510000,29.510000,29.470000,29.300000,29.470000,28.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.820000,30.750000,28.830000,1,31780.200000,28.841500,27.311411,30.371589,29.377862,29.220905,29.051487,29.066502,29.322500,29.120000,28.780000,30.185900,80.579991,54.338458,2019.09.24,2019.09.25,2,false
BBDC4,21.890000,21.890000,21.890000,21.890000,21.060000,20.910000,21.400000,20.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.690000,22.780000,20.710000,1,78669.900000,20.338000,16.927460,23.748540,21.705980,21.524085,20.646110,24.736813,21.565000,21.995556,20.222381,26.419950,65.536057,58.727479,2020.06.16,2020.06.24,2,false
BBDC4,22.810000,22.810000,22.810000,22.810000,22.560000,22.220000,22.780000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.980000,24.340000,22.000000,1,56256.700000,22.111500,20.814715,23.408285,22.673181,22.545304,22.175599,24.038476,22.635000,22.598889,22.073333,25.433150,73.194384,57.372414,2020.07.27,2020.08.03,1,false
ITUB4,8.870000,8.870000,8.870000,8.870000,8.750000,8.400000,8.760000,8.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.320000,9.620000,8.330000,1,18026.450000,8.370000,7.614355,9.125645,8.788362,8.649841,8.559614,-1.000000,8.792500,8.641111,8.346667,-1.000000,67.104869,54.670553,2011.09.08,2011.09.12,4,false
ITUB4,10.570000,10.460000,10.570000,10.410000,10.530000,10.530000,10.560000,10.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.370000,10.920000,10.380000,3349,16595.700000,10.379000,9.816047,10.941953,10.570556,10.538761,10.278602,9.768693,10.565000,10.575556,10.357619,9.937950,52.497242,63.654300,2012.08.24,2012.08.27,5,false
ITUB4,10.610000,10.590000,10.610000,10.550000,10.470000,10.340000,10.590000,10.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.330000,11.090000,10.340000,57,17887.900000,10.006500,8.995277,11.017723,10.518927,10.394256,10.028881,9.716540,10.500000,10.461111,9.970000,9.912000,84.689147,68.582746,2012.08.16,2012.08.27,4,false
ITUB4,11.190000,11.140000,11.190000,11.060000,11.140000,11.130000,11.180000,11.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.480000,11.480000,11.030000,5405,21621.600000,10.886500,10.124181,11.648819,11.173343,11.131861,10.914568,10.478884,11.162500,11.202222,10.846667,10.678750,66.067068,61.312612,2013.09.26,2013.09.27,4,true
ITUB4,12.590000,12.420000,12.590000,12.400000,12.420000,12.530000,12.580000,12.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.270000,13.180000,12.280000,1534,26803.100000,11.961500,10.639437,13.283563,12.556351,12.456625,12.099627,11.177801,12.592500,12.565556,11.912857,11.022800,59.354542,63.519976,2014.04.10,2014.04.15,4,false
ITUB4,12.630000,12.510000,12.630000,12.390000,12.390000,12.570000,12.620000,12.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.420000,13.420000,12.220000,18081,26946.750000,12.302500,11.417833,13.187167,12.588948,12.548336,12.265585,11.234801,12.640000,12.598889,12.246190,11.080550,59.097239,59.804111,2014.04.16,2014.04.25,3,true
ITUB4,14.130000,14.100000,14.130000,14.050000,14.020000,13.970000,14.120000,13.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.670000,14.660000,13.850000,20,18846.100000,13.842000,12.828105,14.855895,14.133760,14.119805,13.883365,12.372983,14.147500,14.225556,13.789524,12.158950,54.542573,59.065461,2014.08.04,2014.08.05,1,true
ITUB4,14.960000,14.660000,14.960000,14.660000,14.890000,14.940000,14.950000,14.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570000,15.570000,14.640000,2037,26888.150000,14.170000,13.209146,15.130854,14.834651,14.610113,14.325758,13.932198,14.870000,14.540000,14.159048,14.236600,95.129777,63.551533,2015.02.23,2015.02.27,1,true
ITUB4,15.140000,15.040000,15.140000,15.040000,15.060000,15.000000,15.130000,14.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.910000,15.550000,14.920000,235,25732.500000,14.763000,13.908785,15.617215,15.127822,15.061716,14.774976,14.028116,15.120000,15.156667,14.721905,14.300000,56.468495,61.342439,2015.03.05,2015.03.05,4,false
ITUB4,15.350000,15.160000,15.350000,15.080000,15.270000,15.250000,15.340000,15.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.030000,15.940000,15.040000,9899,28516.900000,14.830500,13.865710,15.795290,15.356118,15.207723,14.946577,14.178185,15.425000,15.205556,14.796667,14.479300,45.062140,59.245683,2015.04.10,2015.04.20,5,false
ITUB4,15.400000,15.400000,15.400000,15.400000,15.260000,15.340000,15.380000,15.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.030000,16.060000,15.040000,1,26375.500000,15.000500,14.171248,15.829752,15.339353,15.264306,15.039297,14.211841,15.325000,15.383333,14.974286,14.512950,76.345502,59.466491,2015.04.15,2015.04.20,3,false
ITUB4,16.100000,16.100000,16.100000,16.100000,16.010000,15.830000,16.070000,15.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.730000,16.730000,15.740000,1,26219.100000,15.567500,14.845451,16.289549,16.014396,15.854919,15.540745,14.369817,16.027500,15.810000,15.548095,14.665550,72.224177,61.943601,2015.05.04,2015.05.06,1,false
ITUB4,13.750000,13.750000,13.750000,13.750000,13.610000,13.460000,13.640000,13.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.170000,14.560000,13.180000,1,30539.050000,12.913500,12.012894,13.814106,13.513782,13.296281,13.058965,13.514237,13.472500,13.227778,12.900952,13.934400,94.732790,62.963591,2015.11.23,2015.11.25,1,false
ITUB4,15.610000,15.270000,15.610000,15.260000,15.380000,15.160000,15.600000,14.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.720000,17.320000,14.740000,8316,39309.650000,13.049000,9.964523,16.133477,15.253741,14.576398,13.478576,12.942936,15.275000,14.585556,12.970952,12.979000,82.252319,77.800325,2016.03.11,2016.03.15,5,false
ITUB4,15.480000,15.480000,15.480000,15.480000,14.870000,14.590000,14.900000,14.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.530000,15.520000,14.590000,1,44824.150000,14.825500,12.782067,16.868933,15.297448,15.243165,14.611046,13.168030,15.225000,15.302222,14.683333,13.012200,70.987587,61.732722,2016.03.28,2016.03.29,1,true
ITUB4,15.640000,15.640000,15.640000,15.640000,14.320000,14.540000,14.560000,13.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.400000,16.200000,13.740000,1,40580.300000,13.736000,10.706740,16.765260,15.123957,14.851837,13.968642,13.024217,15.040000,15.126667,13.630952,12.981550,76.860899,68.457470,2016.03.17,2016.04.13,4,true
ITUB4,16.140000,15.830000,16.140000,15.830000,15.960000,16.130000,16.130000,15.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.770000,16.770000,15.810000,5882,20689.950000,15.806500,14.657617,16.955383,16.115630,16.102415,15.749074,14.248885,16.080000,16.237778,15.761905,13.746000,61.159041,60.696112,2016.07.29,2016.08.03,5,true
ITUB4,17.080000,16.900000,17.080000,16.750000,16.750000,16.950000,17.070000,16.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.070000,18.070000,16.570000,10789,22188.900000,16.483500,15.765133,17.201867,16.918567,16.767133,16.369535,14.467528,16.890000,16.771111,16.467619,13.914250,80.435237,67.032523,2016.08.11,2016.10.05,4,true
ITUB4,18.860000,18.860000,18.860000,18.860000,18.680000,18.410000,18.800000,18.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.910000,19.900000,18.250000,1,23837.300000,17.817000,16.693486,18.940514,18.652150,18.375758,17.987972,15.610781,18.637500,18.345556,17.797143,14.949250,94.542959,70.181354,2016.10.14,2016.10.28,5,true
ITUB4,19.340000,19.040000,19.340000,18.970000,19.170000,19.200000,19.330000,18.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.420000,20.170000,18.910000,10090,26881.650000,18.645500,17.133859,20.157141,19.304091,19.198040,18.741376,15.904338,19.302500,19.368889,18.597143,15.248650,63.548124,65.738576,2016.10.26,2016.10.31,3,true
ITUB4,20.090000,20.090000,20.090000,20.090000,19.680000,19.570000,20.050000,19.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.410000,21.310000,19.420000,1,28727.700000,19.390500,18.318969,20.462031,19.884166,19.749693,19.304438,16.174376,19.810000,19.755556,19.340476,15.550300,74.852093,63.812288,2016.11.07,2016.11.10,1,false
ITUB4,19.630000,19.500000,19.630000,19.440000,19.560000,19.550000,19.620000,19.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.090000,20.080000,19.390000,277,20286.300000,18.652000,16.755914,20.548086,19.597380,19.406323,18.931655,17.092937,19.672500,19.531111,18.555238,16.874800,58.272908,64.314183,2017.01.17,2017.01.17,2,true
ITUB4,20.410000,20.410000,20.410000,20.410000,20.230000,20.240000,20.360000,20.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.990000,21.060000,20.010000,1,21066.550000,19.915500,18.938433,20.892567,20.372302,20.275530,19.812501,17.402722,20.385000,20.341111,19.871429,17.132850,62.362230,63.308594,2017.02.01,2017.02.02,3,false
ITUB4,22.310000,22.230000,22.310000,22.230000,22.110000,22.040000,22.300000,21.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.910000,23.040000,21.930000,221,28675.900000,21.667500,20.118528,23.216472,22.292112,22.199420,21.656892,18.134789,22.335000,22.363333,21.599048,17.715500,56.453314,65.106719,2017.03.01,2017.03.02,3,false
ITUB4,22.120000,22.000000,22.120000,21.880000,21.850000,22.000000,22.110000,21.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.710000,22.890000,21.720000,6786,29176.100000,21.820500,20.557559,23.083441,22.084040,22.098189,21.697672,18.208799,22.040000,22.238889,21.755238,17.784450,62.440293,61.273797,2017.03.03,2017.03.07,5,false
ITUB4,22.240000,22.070000,22.240000,22.040000,22.070000,22.180000,22.230000,21.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.810000,22.810000,21.940000,2136,20811.150000,21.451500,20.136977,22.766023,22.151966,21.980007,21.549518,20.025340,22.187500,22.026667,21.399524,20.353200,70.608259,69.197558,2017.08.18,2017.08.23,5,true
ITUB4,23.020000,23.020000,23.020000,23.020000,22.960000,22.570000,22.960000,22.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.920000,23.920000,22.480000,1,18149.250000,22.263000,21.249568,23.276432,22.922349,22.722787,22.230904,20.237872,22.920000,22.724444,22.229048,20.469050,76.152219,71.124431,2017.08.30,2017.09.11,3,true
ITUB4,23.320000,23.090000,23.320000,23.080000,22.910000,23.210000,23.310000,22.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.650000,24.650000,22.640000,4170,17883.050000,22.554000,21.641675,23.466325,23.058763,22.899350,22.499856,20.368093,23.037500,22.911111,22.523333,20.571250,89.888054,68.776975,2017.09.06,2017.09.18,3,true
ITUB4,24.390000,24.260000,24.390000,24.070000,24.090000,24.150000,24.370000,23.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.970000,25.150000,23.980000,2166,19074.700000,23.729000,22.464138,24.993862,24.285047,24.182328,23.716702,20.831109,24.265000,24.293333,23.682381,20.929650,70.433012,67.688119,2017.09.26,2017.09.27,2,false
ITUB4,24.990000,24.970000,24.990000,24.880000,24.690000,24.940000,24.980000,24.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.600000,25.720000,24.610000,100,18597.950000,24.450000,23.662802,25.237198,24.902996,24.752791,24.339031,21.194209,24.985000,24.717778,24.420476,21.292300,61.699505,64.061051,2017.10.10,2017.10.19,2,false
ITUB4,25.100000,25.100000,25.100000,25.100000,24.950000,24.920000,25.040000,24.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.540000,25.520000,24.800000,1,26756.350000,24.122000,22.403494,25.840506,25.064017,24.854218,24.382829,22.446683,25.100000,24.941111,24.101905,22.289450,59.190799,64.003781,2018.01.11,2018.01.15,4,true
ITUB4,29.200000,28.800000,29.200000,28.710000,29.120000,29.020000,29.190000,28.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.750000,30.030000,28.770000,11239,26728.250000,27.192500,23.786259,30.598741,29.173767,28.700161,27.436334,23.235159,29.287500,28.908889,27.107143,22.817250,48.778139,72.826857,2018.02.05,2018.02.05,1,false
ITUB4,29.280000,29.280000,29.280000,29.280000,28.910000,28.860000,29.050000,28.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.510000,30.110000,28.520000,1,24184.000000,26.575500,23.428556,29.722444,28.950106,28.164251,26.826906,23.050802,29.260000,28.002222,26.483333,22.691950,71.618589,76.703511,2018.01.31,2018.02.05,3,false
ITUB4,28.930000,28.930000,28.930000,28.930000,28.350000,28.200000,28.530000,27.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.940000,29.930000,27.830000,1,31077.300000,27.980500,25.375232,30.585768,28.647208,28.569118,27.820032,23.487233,28.495000,28.793333,27.860000,23.000350,81.007176,62.756822,2018.02.14,2018.02.20,3,true
ITUB4,29.910000,29.410000,29.910000,29.350000,29.480000,29.720000,29.890000,29.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.930000,30.930000,29.370000,9109,34326.250000,28.750500,26.797405,30.703595,29.620966,29.287111,28.450532,23.736014,29.672500,29.158889,28.629524,23.168550,80.833768,66.862493,2018.02.20,2018.02.21,2,true
ITUB4,31.130000,31.100000,31.130000,31.100000,30.990000,31.120000,31.120000,30.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.320000,32.700000,30.330000,40,35390.550000,29.502500,27.755504,31.249496,30.821053,30.279281,29.245132,24.018993,30.877500,30.231111,29.444286,23.353900,97.961898,73.076430,2018.02.26,2018.02.28,1,false
ITUB4,30.380000,30.380000,30.380000,30.380000,30.210000,29.410000,30.370000,29.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.340000,32.410000,29.350000,1,34924.650000,28.963500,27.164875,30.762125,29.996580,29.553689,28.650732,23.805079,29.947500,29.333333,28.842381,23.213400,90.138812,69.342082,2018.02.21,2018.03.19,3,false
ITUB4,26.940000,26.830000,26.940000,26.810000,26.560000,26.870000,26.930000,26.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.410000,27.950000,26.420000,313,24125.450000,25.160500,22.592727,27.728273,26.698491,26.291918,25.515784,25.709711,26.795000,26.395556,25.057619,26.372050,77.080125,66.358079,2018.07.25,2018.07.31,3,false
ITUB4,26.970000,26.970000,26.970000,26.970000,26.780000,26.480000,26.930000,26.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.240000,28.290000,26.250000,1,24829.950000,26.291000,24.591931,27.990069,26.858970,26.769494,26.206812,25.794983,26.695000,26.925556,26.201905,26.449000,70.156574,59.397681,2018.08.03,2018.08.09,5,false
ITUB4,27.090000,27.090000,27.090000,27.090000,26.350000,25.700000,26.350000,25.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.450000,28.130000,25.460000,1,23571.900000,24.611500,22.030971,27.192029,26.480125,25.880965,25.121260,25.679619,26.432500,25.806667,24.527619,26.333200,91.950010,70.522006,2018.07.20,2018.08.10,5,false
ITUB4,26.640000,26.640000,26.640000,26.640000,26.010000,26.390000,26.540000,25.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.500000,28.060000,25.780000,1,23709.150000,25.562000,24.368994,26.755006,26.311160,26.064301,25.773872,25.728575,26.372500,26.018889,25.527619,26.794400,77.473389,59.266239,2018.10.02,2018.10.03,2,true
ITUB4,29.030000,28.900000,29.030000,28.900000,28.580000,28.830000,29.020000,28.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.440000,30.120000,28.470000,294,32818.700000,27.904500,25.022601,30.786399,28.912778,28.780521,28.015241,26.116078,28.927500,28.983333,27.820000,27.140600,65.049220,60.093460,2018.10.22,2018.10.23,1,false
ITUB4,29.150000,29.100000,29.150000,29.100000,29.100000,28.440000,29.140000,28.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.430000,30.540000,28.440000,61,32301.000000,28.264000,25.796812,30.731188,29.048280,28.901694,28.205796,26.175369,28.957500,28.967778,28.134286,27.181050,75.885425,60.843174,2018.10.24,2018.10.24,3,false
ITUB4,31.090000,31.090000,31.090000,31.090000,30.930000,30.970000,31.060000,30.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.660000,31.840000,30.670000,1,31568.050000,30.213000,28.597288,31.828712,31.026037,30.843776,30.214823,26.908369,31.007500,30.900000,30.123810,27.498050,68.109432,64.091241,2018.11.26,2018.11.26,1,false
ITUB4,31.400000,30.640000,31.400000,30.440000,30.420000,31.090000,31.390000,30.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.160000,33.830000,30.170000,37226,33332.700000,30.316000,28.823199,31.808801,31.014822,30.847821,30.267194,26.946461,30.930000,30.940000,30.237619,27.511200,76.840268,64.001434,2018.11.27,2018.12.26,2,false
ITUB4,33.670000,33.540000,33.670000,33.100000,33.400000,33.450000,33.660000,33.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.760000,34.760000,33.110000,10552,39805.950000,33.008500,30.769453,35.247547,33.546289,33.473826,33.024938,28.654810,33.562500,33.540000,32.913333,27.982100,75.191816,59.759692,2019.01.23,2019.01.31,3,true
ITUB4,33.770000,33.450000,33.770000,33.450000,33.620000,33.540000,33.760000,33.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.080000,35.080000,33.100000,4259,39756.900000,33.151000,31.121045,35.180955,33.623773,33.525061,33.088539,28.705215,33.560000,33.544444,33.042381,28.002800,84.255852,60.655001,2019.01.24,2019.01.31,4,true
ITUB4,33.950000,33.950000,33.950000,33.950000,33.610000,33.300000,33.650000,32.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.450000,35.450000,32.750000,1,36275.750000,31.901500,29.684445,34.118555,33.517322,32.899122,32.167678,28.136030,33.467500,32.598889,31.910476,27.777900,89.931374,66.677083,2019.01.09,2019.02.04,3,true
ITUB4,32.760000,32.730000,32.760000,32.610000,32.530000,32.730000,32.750000,32.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.030000,34.170000,32.040000,448,33201.500000,31.766500,29.470989,34.062011,32.691058,32.536260,32.055714,30.800341,32.705000,32.745556,31.673333,30.760550,59.571051,59.259092,2019.06.11,2019.06.13,2,false
ITUB4,34.040000,33.670000,34.040000,33.560000,33.490000,33.810000,34.030000,33.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.440000,35.430000,33.330000,15356,33845.550000,32.842500,31.594480,34.090520,33.708521,33.299691,32.730349,31.007305,33.855000,33.012222,32.802381,31.141500,75.238977,65.254584,2019.06.26,2019.07.10,3,true
ITUB4,35.190000,35.190000,35.190000,35.190000,34.910000,34.740000,34.910000,34.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.360000,35.990000,34.370000,1,33220.750000,33.875500,31.793612,35.957388,35.009333,34.710139,34.011594,31.380992,35.027500,34.672222,33.810000,31.670100,84.305555,69.030410,2019.07.12,2019.07.12,5,false
ITUB4,34.550000,34.550000,34.550000,34.550000,34.360000,33.550000,34.440000,33.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.470000,36.360000,33.480000,1,33586.650000,33.265000,31.557809,34.972191,34.261625,33.966393,33.358572,31.190791,34.147500,34.042222,33.216667,31.417800,89.068044,66.424469,2019.07.04,2019.07.31,4,false
ITUB4,34.110000,34.030000,34.110000,34.020000,34.020000,33.580000,34.100000,33.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.540000,35.200000,33.550000,179,36433.500000,33.079500,31.108171,35.050829,34.063562,33.854515,33.488501,32.162945,34.132500,34.101111,33.064762,32.804950,58.286201,56.151782,2019.09.18,2019.09.18,3,false
ITUB4,34.300000,34.190000,34.300000,34.090000,33.910000,34.030000,34.290000,33.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.500000,35.850000,33.510000,911,36227.650000,33.172000,31.187615,35.156385,34.110137,33.911612,33.545744,32.182239,34.030000,34.130000,33.128095,32.814250,76.791076,57.450967,2019.09.19,2019.09.19,4,false
ITUB4,35.430000,34.850000,35.430000,34.570000,34.920000,35.010000,35.410000,34.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.670000,36.870000,34.680000,6119,35642.200000,34.748500,32.944102,36.552898,35.283962,35.195628,34.709980,32.722844,35.260000,35.247778,34.672857,33.073150,64.733611,58.581091,2019.11.11,2019.11.12,1,false
ITUB4,35.300000,35.300000,35.300000,35.300000,34.870000,34.940000,35.290000,34.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.320000,37.190000,34.340000,1,32926.250000,33.819000,31.023139,36.614861,35.224580,34.961050,34.276811,32.565775,35.230000,35.220000,33.741429,33.020700,57.872939,60.841498,2019.11.01,2019.11.12,5,false
ITUB4,26.350000,26.350000,26.350000,26.350000,25.310000,24.960000,25.850000,24.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.950000,27.770000,24.890000,1,77161.150000,24.640000,20.662106,28.617894,26.159721,26.000202,24.997596,28.319610,26.005000,26.586667,24.539524,30.105600,63.825031,58.323404,2020.06.16,2020.06.19,2,true
